sentence_id	sentence	sentence_domain	source
0b907c51d186454afe24403c100d84578809944a39ce163929af1a863aa1cedf	Anh về thao thức từng đêm		th? l?c bát
0bb06d5718a2c849815ba0dd6875bb7ee08a578775cb9bffc039634c6d7488aa	Em như trăng sáng trên cao,		th? l?c bát
0bb5c75fd2e767e5f0a9efb6d33f407446d2fb65297b117bd8bcf6233970e0a8	sách là một món quà		tôi t? ngh?
0bbf6cd1cb927e739ab05381e74c557c3b8f7ff4846529b0410a0efdd4184380	Đọc họ tên ngày tháng năm sinh của em bé để chú làm phép		I took sentences from a website of Vietnamese storytelling.
0bdea8038dbce2be7f42bfc1757e25fea2751425acdbe1d15f7ab9c5198fee24	Định cho mày nhát lão ..trừng nhìn tao!!!		th? l?c bát 
0bf3dbc02db14c2593275978f70a882e8fd454ec9c07ad34ab49b94aa68c3e71	Cho phù hợp để hạ thân mình		I took sentences from a website of Vietnamese storytelling.
0c01632fd90aa9b9449d41505b2a93535b25de22f1b955b4c6a54a1c5cb2a392	Giọt cái quán như bị ngã ngửa ra đằng sau		I took sentences from a website of Vietnamese storytelling.
0c078ea3556f0a71c15f7cd894fa9a2e0f3f7d5993d0ca4e6ec98e105cfe1ee8	Trang kéo tôi lại		I took sentences from a website of Vietnamese storytelling.
0c169eca6319751bd1780966ebba15a1e4293d33aafd06d08f1fdadbac95fbce	Mười toa tàu lù lù đến sân ga, nhả ra độ mười hành khách.		Tác ph?m c?a V? Tr?ng Ph?ng.
0c19c810461e970594852b98c0393238e0af3ea6ae5cb90fb9e037b64fa51efc	Một mình một góc		I took sentences from a website of Vietnamese storytelling.
0c23b9d58e9bb65886558c3d0939caf498d2a12a73f08d2d227882a05681a86a	Bất giác tôi cảm thấy rợn rợn		I took sentences from a website of Vietnamese storytelling.
0c2c519af9cfef3405b750692e403725afddbc3ebed717b068c74f6529dd6e2f	Sinh thật thà trả lời		I took sentences from a website of Vietnamese storytelling.
0c3118a69024f561be276e604f36fd2cebc998b759fe9e52c652767199d008f2	Chính an là người đẩy con bé		I took sentences from a website of Vietnamese storytelling.
0c326dedb8078af2903634516d35c77de5a9a021681b807dd9f5e16a2e027b96	Bữa trước mẹ nói cặp bồ với ba		th? l?c bát 
0c404a6ebea5360b8bdea8d9eb5e9ba479e7dfbb150086644b427682f8fe630d	kha đứng dậy bước vào trong buồng rồi trở ra với một cái túi		I took sentences from a website of Vietnamese storytelling.
0c68890f98c740e497a194296286e0aa283776f81e88b9c463767274ce8ba857	Ỉ toe toét cười		I took sentences from a website of Vietnamese storytelling.
0c706c97ff9e288f17b595c90450aed1f26c2703f47b2de24895db0aab6fa453	Lãng quên tất cả xem là phù du		th? 6 8
0c712e4080d2d94e9496f53a57170c669869cd2bafbe3abce42c9c2818c3a4aa	Con cương thi dường như cảm thấy hoảng sợ		I took sentences from a website of Vietnamese storytelling.
0c7365363c2fabffbd63a7121097ccbde7d1bda95d44769a0f062b66d754d06a	Chú rắc lên người của ngọc rồi ngồi gõ mõ		I took sentences from a website of Vietnamese storytelling.
0c793b2f91a75aee3725b8af043de4d2dbb3ef5d6d8c222b3c7a51849ca44a31	Em sẽ là gió mát lành		th? l?c bát
0c86f5999e5fb89b40db7131548ee484f479a9dc009a83a6ccd1f6edc7d9129d	Ra hiệu cho cường và sinh		I took sentences from a website of Vietnamese storytelling.
0c8b4dc1fd022cd2683dc01547e39fd2dcf3cb9b18965869e2959fd0ce5ebe0b	Đúng lúc đó có một bóng đen vụt qua		I took sentences from a website of Vietnamese storytelling.
0c9186fcfc586fc531ec3c1ab77c8bed24ce918e1855b86aa8d896b1e9deae08	Cưng nựng nói chuyện tâm sự cả tiếng đồng hồ		I took sentences from a website of Vietnamese storytelling.
0c98febea4df49a3a952b72b4f280c920498f35b65c898114c645ea5eb80b3e5	Tim anh cửa đóng then cài		th? l?c bát
0ca0f45a5be424b87faad54ad00d9da708a8f1c5e5ee3edbe330deace4ebf6db	Ông Khanh mừng rỡ nói		I took sentences from a website of Vietnamese storytelling.
0cb5fe9b5175d82069bde90b3137113094d4f92d18b0ba101dcb9d574c2fa3a2	Mẹ à		I took sentences from a website of Vietnamese storytelling.
0cbc316100569e18df0cda7efe845f8fdd9e5f15432986ea752313d79485fac3	cố chạy nhưng không thể cựa quậy được		I took sentences from a website of Vietnamese storytelling.
0cc5b142836c3f82e8a40e2b4c7300f22240e24c17fb74d3d47ecaae4ff03025	Quê hương ta đó là nơi		th? l?c bát 
0cce258a584e7c22f510cccf73da5994601c54b231393dae1d4571d812147429	Khẽ đến gần chuồng gà		I took sentences from a website of Vietnamese storytelling.
0cd04a11d3f23d5491c8115945ffdd77119cc24611f6617931706f45588a5621	Đào tiên sinh nhìn lại ông Khanh rồi nói tiếp		I took sentences from a website of Vietnamese storytelling.
0ce0b4fd07ef754e743e0d109d29c7e781c81aa2335652b10a0e8ac5fc36996f	Chắc chắn ngày mai báo mạng sẽ đăng		I took sentences from a website of Vietnamese storytelling.
0ced5f3af79e0f7ae28e6e8431837a8d0231a08c6f8a39a4464e83d7787e7646	Cho nên ông ta cần phải có thêm một cái xác nữa		I took sentences from a website of Vietnamese storytelling.
0cee9284c87f32b6552f08144d3fb04a23835b45a99185c9ca247542792d4b51	Ông Khanh thương Mẹ quá		I took sentences from a website of Vietnamese storytelling.
0cf0ec196a64e549e6555bd831f9242c1db583048a30e2d6bd0c89a765b7a45c	Do đó khi nãy mà tôi nhìn thấy cậu đây		I took sentences from a website of Vietnamese storytelling.
0cf8b2df55625c783b41fb6ac6ca5d0aab6a8cf5401f31f405624244b6899a40	ở đâu cũng toàn em gái nuôi em gái tốt em gái kết nghĩa		tôi t? ngh?
0d0b608056fc29ee8fd8359e742486651c300ae6c332179fbd1765896c7103cb	Rồi cuối cùng như quả bóng căng tròn		I took sentences from a website of Vietnamese storytelling.
0d158e35825ff0c7368ebad095cdad1c6bcf181f797c2bd633674f2015d43ccf	Quê hương là những cơn mưa		th? l?c bát 
0d2d3e095fa2d16dd15ae9f6d654b5c57b26f09e391c0cf5e929dca3e7ec60c4	Không chỉ một cái		I took sentences from a website of Vietnamese storytelling.
0d2f6197d7f72655269911ba276e19ac44650003e7b2843a78dea92434fb4372	Trùng hợp thật		I took sentences from a website of Vietnamese storytelling.
0d316d4a3a6fa82270992785f8bcba783e1c3fd2c2a14a2698e449089958c83e	Làm sao đong đếm giữa đời được đây?		th? l?c bát
0d40c1de45a7231272476936e3bb2f1b629b3964024fc8263375e1f76f045c53	Đó chính là người em trai đã mất tích của ông		I took sentences from a website of Vietnamese storytelling.
0d4eb75c61911f15ba42066d57f178ae7db4bc304faef6f2ee670441b4ade058	Đi ra ngoài đóng cửa cẩn thận rảo bước trên đường làng		I took sentences from a website of Vietnamese storytelling.
0d6e7597588a574d7305ebc064bc72c584d0f5171feb2787d5a0a9eb9fa07456	Nói rồi...mẹ cứ làm xa		th? l?c bát 
0d7cf74b10c63f0837306fc6918e079b5fb5c98b678482486ec418eda230ccfa	Cọc nhọn cậu đóng những đâu		th? l?c bát 
0d811732ad729ed2abbfec13682480987c0e7b7ecdf6659f57854928b5b6f066	Một mình cháu cô đơn lắm		I took sentences from a website of Vietnamese storytelling.
0d8cc15d6ec2d3cafb3d3c092aab47da10cfdc5c44db89052901722d9cc95f74	Đôi mắt đen kịt sâu hoắm lộ ra		I took sentences from a website of Vietnamese storytelling.
0d9c5cba677a48cebb25221e471d79cdf548d257a080d5b3987ffd9b84a6ff0c	Của người con gái đẹp xinh nhất đời		th? l?c bát
0da229676016cb5ccef12dc8aee60b4c1005426a446500f862ff3228ba539bd8	Đã một ngày một đêm trôi qua		I took sentences from a website of Vietnamese storytelling.
0db005754c9d2a90523cc659a15e3d06e5b76bc8fe81ff0cc84bd2a956d37a81	Một con ngựa đau, cả tàu bỏ cỏ.		ca dao t?c ng? 
0db22cb8b39e89711fed9906cf69722bba16afa43e7860b45871010a5d53ef1f	Thì có thể làm vướng chân tay của nó		I took sentences from a website of Vietnamese storytelling.
0db33c8a20acd046c423e87a7aa01b7277816b6262e04115ae56184e32c4fcf8	Con bị bẩn nên là kiến mới bò đấy		I took sentences from a website of Vietnamese storytelling.
0db4c1aad2aea2c1e0bccb73784521a11ae0b52f1aa1fa3427cbc390eac62b59	Phần nắp đã hạ hẳn xuống		I took sentences from a website of Vietnamese storytelling.
0db62b020d1a0f89bf51a6d16b08c8cbb5c2f9c0700f2dde10acdc7c3261d194	Sau vụ làm ăn bị đối thủ cạnh tranh lừa mất mấy trăm triệu		I took sentences from a website of Vietnamese storytelling.
0dbd91a0a393d558b4466e26f1f3bea3a6ca861c4b31e59b22e435828e5637de	Linh này		I took sentences from a website of Vietnamese storytelling.
0dd6b22bc8c72f4562262bf0c3fcb14c393a2451753066c8be0da2b6528af7a1	Mặc dù ông Phúc Vẫn Còn lưỡng lự bởi ý kiến của thầy Tàu		I took sentences from a website of Vietnamese storytelling.
0dde1d922ebf671bd816f999f7bbda3a9bf4db3498be81d47532617e1d798f2e	Để Xem người đó là ai		I took sentences from a website of Vietnamese storytelling.
0dea91c34ca686c5db754bd28a922835e9a3083c6c015769767e3442a1c9f533	Chính vì vẫn còn sợ liễu quỷ đến tột bậc		I took sentences from a website of Vietnamese storytelling.
0df44b1c8deeb7344e11a1cc34a211b1feaa7431a9877c9a5a6b78613c4874d2	Mới nghe Sư phụ nói phải quay lại đó tôi đã bủn rủn rồi		I took sentences from a website of Vietnamese storytelling.
0df5433c865b52d8f980027249c66d1533c6fcda08a27ea814708331aaa5ad63	Thời điểm liễu quỷ Hồi Sinh		I took sentences from a website of Vietnamese storytelling.
0df93f0ef61442cbfaf8b51f773dd341cd10b9c8f8ae1e621d794d156c95d82f	Cậu thấy mất con mèo đấy không		I took sentences from a website of Vietnamese storytelling.
0e029ae8e36eacd8ee785e07a8dc844bffab56a3db40060637a1f20716a9b9e9	Mẹ Linh Đừng Khóc		I took sentences from a website of Vietnamese storytelling.
0e05585102e1d85bf7247bf9e8e6aa1b636a790688fc57b85476f168191314b8	nhanh lên sắp đến nơi rồi		I took sentences from a website of Vietnamese storytelling.
0e0a476eec96f8c80d2e3c45caead4e85f6c198d5f3d0096a750061e741678bb	Tôi xong rồi		I took sentences from a website of Vietnamese storytelling.
0e1549aeee45a35db98d7929eb017325f25709a68e2cb82246047b19ec6c21e2	Và quả thật tư suýt chết		I took sentences from a website of Vietnamese storytelling.
0e1aa40778e3f1ba01bf7c0ffaf04ea680cf8a7e52b81f5dad779d2dd5c800bc	Nói xong lưu tiên sinh nhảy xuống khỏi tế đàn		I took sentences from a website of Vietnamese storytelling.
0e2342e1e73442d512b6f63a9344936f0e3772161d3207aeac38ff84c83989d4	ông phúc mừng đến rơi cả nước mắt		I took sentences from a website of Vietnamese storytelling.
0e2b734d98b6f8f7259837cd72ab05864a8efd5540a3c6b8ead457546d5a0f14	chưa nói xong thầy tàu nhắm mắt lại		I took sentences from a website of Vietnamese storytelling.
0e305a2f3ed7656e760ffcdcfff44514ad59af3b99589157646afa1f1f0b17c5	Củ khoai củ sắn trên đồng		th? l?c bát
0e3551d29d4b0e64ff4fd68617b5693d9845d4b378629a5ea95af7493a0beb6c	Treo lủng lẳng trên thân cây trông rất đáng sợ		I took sentences from a website of Vietnamese storytelling.
0e3acd24e0507ea73048ad7d8c19115723cdf64e0bb5582deffdd5556b74197d	Thưa bà bà giúp gia đình con		I took sentences from a website of Vietnamese storytelling.
0e3e9790929eb693d288d0078d5ef4ebebf1fbdae84dc5aa29bae6ef2cd6d42a	Thì con lẽ rằng tôi cũng nghĩ rằng họ điên thật		I took sentences from a website of Vietnamese storytelling.
0e401d72b2c13be00aab01e2cbef9bbd13b5497db8625aa459b85dfab399bbf0	Không phải ông nói là Cương Thi chỉ có thể đi vào ban đêm		I took sentences from a website of Vietnamese storytelling.
0e449abe128b05b9c8b9e9e125c7b232cb9a272f0930c93f3ac805fe86368b0d	Chơi mà không học, mất cả tương lai		ca dao t?c ng? 
0e76ae6398f9e1e3f5d23c7f08bd856cf1ca38f72b59a7104559d45722ce1647	Lưu tiên sinh trả lời		I took sentences from a website of Vietnamese storytelling.
0e8454713983315a28aa9caba332c0ae35f2cc90fb6620d749abe4b7596ffb25	Quán cóc cũng giao mùa		th?
0e8e023f33da3484a0a4eae9b8c8ec7cd5fa8e055237327ddb4d22f5de6af25d	Lưu tiên sinh chắp miệng một cái rồi liên tiếp nói		I took sentences from a website of Vietnamese storytelling.
0e942a3f5b4ee16adc623f22e26ac59fbb8c942416815c66f00d7fa1c099bdf0	Ông điên rồi đấy cứ cùi nữa đi		th? l?c bát 
0e9460f41ae4d11b45af7be1f3116bfa61d34a92ea4bf1f6035d0b449793c484	Anh sợ để cho an một mình nó lại nghĩ anh bỏ rơi nó		I took sentences from a website of Vietnamese storytelling.
0ea935bf459add0bd9970cf85b37bb7f9cc15b695243488ae75fcaa30894be2e	Kiểu như chỉ muốn thôi thúc con người ta chạy đến mà xem		I took sentences from a website of Vietnamese storytelling.
0eb2f42496babbb43b97c60468e1c795059763df2ce16d2583f36833ab68456f	Tao chịu		I took sentences from a website of Vietnamese storytelling.
0eb722da006420f7cdf65f16a72b2bb266a23b20d46f88b80a5bc3cf75370edf	Thế nhưng lưu tiên sinh không an tâm		I took sentences from a website of Vietnamese storytelling.
0ecbb6bd68ac4f7615cbafae102ca826978e48f4facd417dbcff067de5fd629e	Con mèo		I took sentences from a website of Vietnamese storytelling.
0ecbfaab42cef4777cc6a97167b2af64e6a73d056ff98e8bb247d2a49b1674b8	Vì đi bằng ô tô		I took sentences from a website of Vietnamese storytelling.
0ede96fa481427be89a0f5c94c34ece89a329b1f9f3b93e369b0eb6e3f3519a0	Tình thế cấp		I took sentences from a website of Vietnamese storytelling.
0eded86bb17dcbf9b1e217cc263e1ade0213ea84574ddc5d66d7b4e2e15dbf69	Một phụ nữ ba mươi hai tuổi trầm cảm		I took sentences from a website of Vietnamese storytelling.
0ef240081f3d84b9daa840640c209fcc05c02f27826ea642235e0963d4f26e4d	Cô gái nhìn Tuyết phê bình nịnh:		Tác ph?m c?a V? Tr?ng Ph?ng
0ef4495795d91dc6a54c695aaf262b525a4e5fc342a3593815177ded0332b89f	Được cháu đi với bác		I took sentences from a website of Vietnamese storytelling.
0f020897e56db14221eec119a677289531b3350e9d28c26310b62639ae61a4ae	Khiến cho chồng tôi tối hôm đó vui cả ngày		I took sentences from a website of Vietnamese storytelling.
0f04edd6d0a7357c02632a22c75d5ea493c74e852193261ecdc3f76e9e9f62fa	Cô đang sợ à		I took sentences from a website of Vietnamese storytelling.
0f097e73fc8042852f2945f8d42ce9c163969106e66842db4d0b91132273769f	Đồng gần rồi tới ruộng xa		th? l?c bát
0f1f8bce2572d91caf6cf25c320940132308fa812d4a9256855b238e33f75f6b	lão ta tự xưng là ô đin		tôi t? ngh?
0f279fb3f6349f1719d7622c0544ba8031b0fe8c8d3ee4abce42388c3218a617	Họ lập biên bản rồi cho lên phường		th? l?c bát 
0f3081f22112efa5c7a416f194765fe9f842028588bdb259e486800c0cbe22aa	Cách duy nhất để giải được lời nguyền của Lỗ Ban		I took sentences from a website of Vietnamese storytelling.
0f38d67b445c702a38514896ac478ac61e2662e6738ed31a9fbe378ecccaa72e	Con sắp không thở được rồi		I took sentences from a website of Vietnamese storytelling.
0f4a0257b9ecfb1dda0d2fac4086a4351717897d5eb50a9023aa9a477e608c3f	Vì việc đó mà cháu cũng ngại sang nhà bác		I took sentences from a website of Vietnamese storytelling.
0f5005048bbcb30721bc3be16b0c302988cd4c1b9c52d0a4a7ccfbd22d1e49e3	Tiện hóng xem có điều gì xảy ra không		I took sentences from a website of Vietnamese storytelling.
0f53694a2d241f61875337b60dacf5151755514bc20b359ef4c9633dee5dcbf5	Hai người châm một điếu thuốc rồi rít một hơi		I took sentences from a website of Vietnamese storytelling.
0f5fdf98878d0f381a870a7aa28b1b40f4e11b9f2b89e93fe270a5d06a93a2cd	Nhưng chùa chỉ có oản xôi		th? l?c bát 
0f63d4723a7612f13d0f4956273b530759dbfa0e5676d9eed4e1717206e33a97	Mạnh dạn bước tiếp		I took sentences from a website of Vietnamese storytelling.
0f7bf6368038aa5892a85462e6451745de5a7b8a2c3d3c1be75761634390ef6d	Càng làm cho chồng tôi có niềm tin		I took sentences from a website of Vietnamese storytelling.
0f95b34c58c1994e4ae2cd1770ec462c77b7fac6a4c78a3361347be5eda650d2	Mặt thì nóng rát thía này...khộ chưa!!!		th? l?c bát 
0f9a2c1a3cc65e9077d1f5c6394ef97b40a15f6b2031a2dfe0b1489f4babf58b	hắn lấy điếu thuốc ra		I took sentences from a website of Vietnamese storytelling.
0fa15ab357d119ddf347f4d22e400e1b97631812b8f29ae60601c4335525f9b6	đừng hỏi vì sao biển xanh lại mặn		tôi t? ngh?
0fa2ab2a5f9e0cc60ff203f4338ec4ffc613af9b638b41d6b71c4e01c66dad8b	món ăn ưa thích của tôi là bánh xèo		tôi t? ngh? 
0fa6f6bf5b55c32c04df81085b51f672289837a47ace298d9cf5be672ebe7945	Trời còn chưa sáng mà đã ồn ào bực cả mình		I took sentences from a website of Vietnamese storytelling.
0fad54246e0d283b9abc0d1d115d9b4063cf83e3190afab3cc82f81dc9b17a5d	Tôi nhìn con		I took sentences from a website of Vietnamese storytelling.
0fadd16cd773e0216fbe10072877c8a3adbe1730bee62c5c320ef9fb93faf1ae	Tháng mười đến nhẹ nhàng gõ cửa		th?
0fb30e1c0df091eed1ce8446dc1d0efbd94ae0c72a8afdc82a5acfc06d93bda1	Định bồng xoay người ra đóng lại cửa sổ		I took sentences from a website of Vietnamese storytelling.
0fb326d7ae5dc59db6c48c765c0443188b4da23e3b4c2da88e605093b9b27bb4	Tên gọi là hống		I took sentences from a website of Vietnamese storytelling.
0fbf8fbb6421e83dfa44854ca05663cf52b4d3381429b8e32fccc2eb53329a9d	Đời con rồi cũng sẽ qua,		th? l?c bát 
0fc12ab9bbcf150357270910e29ae70768f4e00eb7e9c39a7f8f6122f31c4aa6	Vì bùa này không phải là thứ dễ giải		I took sentences from a website of Vietnamese storytelling.
0fc6086f9706f0a6b86b6c6bfcb60642babf7eb020940eafc00d718ca9848c67	Để cho con Ngọc nó gánh hết tất cả cái kia		I took sentences from a website of Vietnamese storytelling.
